                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.3331,                0.91592,                 1.2993,                 0.5402,                0.36157,                0.36948,                0.16096,                 2.2223,                 1.7001,                 1.7444,              0.0018944,              0.0018944,              0.0018944
                     35,                 1.3582,                0.92756,                 1.3177,                0.21994,                0.16452,                0.09581,                0.03574,                 2.7489,                 3.0385,                 2.2417,              0.0018911,              0.0018911,              0.0018911
                     36,                 1.3316,                0.92929,                  1.303,                0.44896,                0.21257,                0.23302,                0.11103,                 2.3443,                 2.9104,                  1.857,              0.0018878,              0.0018878,              0.0018878
                     37,                  1.314,                 0.9146,                 1.2904,                0.24462,                0.11295,                0.07453,                0.03644,                 2.7767,                 3.8866,                 2.2067,              0.0018845,              0.0018845,              0.0018845
                     38,                 1.2771,                 0.8881,                 1.2684,                0.37376,                0.17925,                0.16255,                0.06873,                 2.6249,                 3.1509,                 2.1117,              0.0018812,              0.0018812,              0.0018812
                     39,                 1.3095,                0.90982,                 1.2857,                0.28227,                0.10681,                0.09547,                0.04229,                 2.6813,                 4.1869,                 2.1612,              0.0018779,              0.0018779,              0.0018779
                     40,                 1.2709,                0.85056,                 1.2576,                0.50272,                 0.3051,                0.32524,                0.15306,                 2.2078,                 1.7419,                 1.7793,              0.0018746,              0.0018746,              0.0018746
                     41,                 1.2971,                0.89727,                 1.2916,                0.07859,                0.02026,                0.01564,                0.00797,                 4.2885,                 5.9755,                 4.2633,              0.0018713,              0.0018713,              0.0018713
                     42,                  1.301,                0.89461,                 1.2762,                0.20798,                0.02026,                0.02201,                0.01144,                 3.8665,                 5.6072,                 3.0668,               0.001868,               0.001868,               0.001868
                     43,                 1.2541,                0.84474,                 1.2499,                0.25722,                0.07612,                 0.0656,                0.02028,                 2.9211,                 4.4059,                 2.3157,              0.0018647,              0.0018647,              0.0018647
                     44,                 1.2755,                0.86738,                 1.2457,                0.24795,                0.06875,                0.06492,                0.02002,                  3.309,                 4.2551,                 2.6901,              0.0018614,              0.0018614,              0.0018614
                     45,                 1.2643,                0.85419,                 1.2532,                 0.5499,                0.35605,                0.35061,                0.14157,                 2.4005,                 1.7137,                 1.9436,              0.0018581,              0.0018581,              0.0018581
                     46,                 1.2353,                0.84461,                 1.2366,                0.43769,                0.22345,                 0.2209,                0.08365,                  2.701,                 2.5071,                 2.1552,              0.0018548,              0.0018548,              0.0018548
                     47,                 1.2364,                0.83243,                 1.2419,                0.45529,                 0.2124,                0.22714,                0.10839,                 2.3026,                 2.8457,                 1.8379,              0.0018515,              0.0018515,              0.0018515
                     48,                 1.2547,                0.85102,                 1.2333,                0.59406,                0.33599,                0.36775,                 0.1739,                 2.1382,                 1.7125,                 1.6993,              0.0018482,              0.0018482,              0.0018482
                     49,                 1.2451,                0.82927,                 1.2347,                 0.4916,                0.31737,                0.29541,                0.11607,                 2.3658,                 1.9461,                 1.8987,              0.0018449,              0.0018449,              0.0018449
                     50,                 1.2468,                0.83505,                 1.2424,                0.00412,                0.02578,                0.00253,                0.00086,                 3.7438,                 6.2345,                  2.609,              0.0018416,              0.0018416,              0.0018416
                     51,                 1.2355,                0.83424,                 1.2386,                0.12168,                0.06259,                0.03761,                0.00809,                 3.3291,                 3.8767,                 3.0232,              0.0018383,              0.0018383,              0.0018383
                     52,                 1.2144,                0.82081,                 1.2304,                0.27031,                0.18232,                0.14234,                0.03229,                 3.2069,                 2.7382,                 2.5302,               0.001835,               0.001835,               0.001835
                     53,                 1.2122,                0.81423,                 1.2216,                0.53029,                0.36096,                0.37093,                 0.1454,                 2.3572,                 1.6557,                 1.8787,              0.0018317,              0.0018317,              0.0018317
                     54,                 1.2186,                0.79612,                 1.2199,                0.46071,                0.26826,                0.25686,                0.11372,                 2.3228,                 2.2148,                 1.8436,              0.0018284,              0.0018284,              0.0018284
                     55,                 1.2032,                0.80344,                  1.221,                0.53759,                0.32904,                 0.3376,                0.13185,                  2.482,                 1.6966,                 1.9485,              0.0018251,              0.0018251,              0.0018251
                     56,                 1.2187,                0.80605,                 1.2178,                0.24675,                0.10681,                0.08875,                 0.0275,                 3.1285,                 3.7898,                 2.5177,              0.0018218,              0.0018218,              0.0018218
                     57,                 1.1925,                0.80146,                 1.2122,                0.46916,                0.26888,                0.26952,                0.12239,                 2.3998,                 2.0699,                 1.9408,              0.0018185,              0.0018185,              0.0018185
                     58,                 1.2109,                0.79638,                 1.2186,                 0.5829,                0.30018,                0.33786,                0.14507,                 2.2445,                 1.7313,                 1.7744,              0.0018152,              0.0018152,              0.0018152
                     59,                 1.2385,                0.80378,                 1.2343,                0.40639,                0.17495,                0.15808,                0.07847,                  2.394,                   3.02,                 1.8803,              0.0018119,              0.0018119,              0.0018119
                     60,                 1.1648,                0.76472,                 1.1862,                0.46182,                0.28361,                 0.2812,                0.09512,                 2.7181,                 2.1986,                 2.0653,              0.0018086,              0.0018086,              0.0018086
                     61,                 1.1989,                0.76217,                 1.1908,                0.55868,                0.34438,                0.36197,                0.14185,                 2.4734,                 1.7107,                 1.9165,              0.0018053,              0.0018053,              0.0018053
                     62,                 1.2175,                0.78263,                 1.2142,                 0.4626,                0.18653,                0.18628,                0.08841,                 2.3828,                 2.7841,                 1.9162,               0.001802,               0.001802,               0.001802
                     63,                 1.1841,                0.78122,                 1.2182,                0.27375,                0.14672,                0.10895,                0.03565,                 3.1663,                 3.2724,                 2.4931,              0.0017987,              0.0017987,              0.0017987
                     64,                 1.1724,                0.78127,                 1.2013,                0.16953,                 0.0577,                0.03926,                0.01075,                 3.5464,                 3.8758,                 3.0188,              0.0017954,              0.0017954,              0.0017954
                     65,                 1.1399,                0.75108,                  1.176,                 0.3777,                0.25149,                0.22703,                0.07405,                 2.7469,                 2.4494,                  2.187,              0.0017921,              0.0017921,              0.0017921
                     66,                  1.185,                0.77646,                 1.2158,                0.43921,                0.19521,                0.20438,                0.09628,                 2.4642,                 3.0108,                 1.9832,              0.0017888,              0.0017888,              0.0017888
                     67,                 1.1554,                 0.7627,                 1.1937,                0.43191,                0.12707,                0.12808,                0.06291,                 2.7241,                 3.3418,                 2.3059,              0.0017855,              0.0017855,              0.0017855
                     68,                 1.1703,                0.75256,                 1.1923,                0.56389,                0.23082,                0.23628,                0.10654,                 2.5122,                 2.4829,                 2.0022,              0.0017822,              0.0017822,              0.0017822
                     69,                 1.1631,                 0.7358,                 1.1908,                 0.4823,                0.31246,                0.30774,                0.12842,                 2.3974,                 1.8654,                 1.8643,              0.0017789,              0.0017789,              0.0017789
                     70,                 1.1556,                0.73918,                 1.1885,                0.34222,                0.18785,                0.17305,                0.07334,                 2.6016,                 2.7094,                 2.0005,              0.0017756,              0.0017756,              0.0017756
                     71,                 1.1344,                0.71438,                 1.1619,                0.51151,                0.26335,                0.27722,                0.11559,                 2.4872,                  1.932,                 1.9771,              0.0017723,              0.0017723,              0.0017723
                     72,                 1.1393,                0.73357,                 1.1727,                0.61514,                0.39411,                0.41427,                0.18557,                 2.1972,                 1.5152,                 1.7894,               0.001769,               0.001769,               0.001769
                     73,                 1.1473,                0.74047,                 1.1822,                0.34545,                0.15531,                0.14203,                0.05457,                  2.824,                 3.6472,                 2.3131,              0.0017657,              0.0017657,              0.0017657
                     74,                 1.1603,                 0.7602,                  1.197,                0.39675,                0.13751,                0.12097,                0.05026,                 2.8495,                 3.7589,                 2.3424,              0.0017624,              0.0017624,              0.0017624
                     75,                 1.1112,                0.70952,                 1.1565,                0.36899,                0.29615,                0.26353,                 0.0618,                 3.0702,                 1.9766,                  2.497,              0.0017591,              0.0017591,              0.0017591
                     76,                 1.1266,                0.71915,                 1.1673,                0.54694,                0.38122,                0.39162,                0.16876,                 2.2235,                 1.5896,                 1.8081,              0.0017558,              0.0017558,              0.0017558
                     77,                 1.1179,                0.71458,                 1.1601,                0.02819,                0.06691,                0.01972,                0.00689,                 3.8921,                 5.1247,                 3.5397,              0.0017525,              0.0017525,              0.0017525
                     78,                 1.1104,                0.71371,                 1.1596,                0.49553,                0.31676,                0.30723,                0.08049,                 3.0919,                 1.8985,                 2.5075,              0.0017492,              0.0017492,              0.0017492
                     79,                 1.1262,                0.71701,                 1.1759,                0.47095,                0.29773,                0.29808,                0.10319,                 2.7302,                 1.9504,                 2.0872,              0.0017459,              0.0017459,              0.0017459
                     80,                 1.1179,                 0.7191,                 1.1417,                0.32579,                0.15069,                0.10701,                0.04928,                 2.9249,                 3.2182,                 2.4102,              0.0017426,              0.0017426,              0.0017426
                     81,                 1.1058,                0.70569,                 1.1526,                0.36123,                0.14365,                0.12244,                0.05577,                 2.8521,                 3.8595,                 2.3486,              0.0017393,              0.0017393,              0.0017393
                     82,                 1.1146,                0.70308,                 1.1546,                0.52095,                0.26826,                0.26482,                0.11357,                 2.5089,                 2.0821,                 1.9841,               0.001736,               0.001736,               0.001736
                     83,                 1.0939,                0.69932,                 1.1449,                0.51694,                0.30018,                0.29803,                0.13917,                 2.3051,                 1.8595,                 1.8916,              0.0017327,              0.0017327,              0.0017327
                     84,                 1.1029,                 0.7049,                  1.154,                0.53153,                0.37262,                0.37115,                0.16392,                  2.238,                 1.6489,                  1.827,              0.0017294,              0.0017294,              0.0017294
                     85,                 1.0713,                0.68425,                 1.1355,                0.35333,                0.13076,                0.11972,                0.05105,                 2.9648,                 3.9431,                 2.5401,              0.0017261,              0.0017261,              0.0017261
                     86,                 1.0839,                0.69669,                 1.1529,                0.15172,                0.02517,                0.02368,                 0.0083,                 3.6793,                 5.7853,                 3.3581,              0.0017228,              0.0017228,              0.0017228
                     87,                 1.0885,                 0.7088,                 1.1411,                0.50473,                0.30325,                0.30248,                0.11288,                 2.6774,                 1.9035,                 2.1123,              0.0017195,              0.0017195,              0.0017195
                     88,                 1.0698,                0.67757,                 1.1261,                0.62461,                0.39349,                0.41451,                0.18963,                 2.1498,                 1.4911,                  1.772,              0.0017162,              0.0017162,              0.0017162
                     89,                 1.0889,                0.68863,                 1.1416,                0.51699,                0.38307,                0.36313,                0.15916,                 2.3131,                 1.5837,                 1.8917,              0.0017129,              0.0017129,              0.0017129
                     90,                 1.0977,                0.69385,                 1.1418,                0.10093,                0.03622,                0.02042,                0.00827,                 3.2298,                 5.5975,                 2.8983,              0.0017096,              0.0017096,              0.0017096
                     91,                 1.0845,                0.68509,                 1.1407,                0.57021,                0.39093,                0.38626,                0.16832,                 2.3589,                  1.518,                 1.9487,              0.0017063,              0.0017063,              0.0017063
                     92,                 1.1035,                  0.689,                  1.144,                0.52834,                 0.2922,                0.31136,                0.15032,                 2.3135,                 2.2106,                 1.9031,               0.001703,               0.001703,               0.001703
                     93,                 1.0662,                0.66702,                  1.124,                0.55465,                0.22553,                 0.2478,                0.12415,                 2.4199,                 2.7267,                 1.9806,              0.0016997,              0.0016997,              0.0016997
                     94,                   1.06,                0.66483,                 1.1159,                0.61895,                0.37891,                0.40723,                0.16629,                 2.4869,                 1.5998,                 1.9404,              0.0016964,              0.0016964,              0.0016964
                     95,                 1.0507,                0.66252,                 1.1234,                0.59428,                0.40884,                0.42966,                0.17876,                 2.3378,                 1.4505,                 1.8882,              0.0016931,              0.0016931,              0.0016931
                     96,                 1.0308,                0.65513,                 1.1223,                0.46657,                0.27747,                0.27091,                0.08679,                 2.9744,                 1.9078,                 2.4064,              0.0016898,              0.0016898,              0.0016898
                     97,                 1.0478,                0.66315,                 1.1142,                0.27824,                0.15777,                0.11228,                0.03755,                 3.1609,                 2.8625,                 2.6174,              0.0016865,              0.0016865,              0.0016865
                     98,                  1.045,                0.66662,                 1.1237,                0.53559,                0.41682,                0.39375,                 0.1615,                 2.3204,                 1.5268,                 1.9226,              0.0016832,              0.0016832,              0.0016832
                     99,                 1.0543,                0.67107,                 1.1249,                0.49612,                0.20565,                0.21511,                0.10446,                 2.5695,                 2.8062,                 2.1386,              0.0016799,              0.0016799,              0.0016799
                    100,                 1.0361,                0.65777,                 1.1196,                0.55962,                0.34561,                0.37337,                0.16699,                 2.2728,                 1.7859,                 1.8175,              0.0016766,              0.0016766,              0.0016766
                    101,                 1.0279,                0.64825,                 1.1139,                0.46076,                0.26028,                0.26124,                0.11655,                 2.4441,                  2.498,                 2.0324,              0.0016733,              0.0016733,              0.0016733
                    102,                 1.0578,                0.67252,                 1.1369,                0.57256,                0.24862,                0.27067,                 0.1046,                 2.6051,                 2.3551,                 2.1382,                0.00167,                0.00167,                0.00167
                    103,                  1.026,                0.65111,                 1.1208,                0.59537,                0.29282,                0.31565,                0.14563,                 2.3412,                 2.1052,                 1.8755,              0.0016667,              0.0016667,              0.0016667
                    104,                 1.0334,                0.64253,                 1.1094,                0.49306,                0.24862,                0.25968,                0.12256,                 2.4181,                 2.6655,                 1.9651,              0.0016634,              0.0016634,              0.0016634
                    105,                 1.0214,                0.63272,                 1.1085,                0.23659,                0.09269,                0.06406,                0.02352,                 3.3161,                 3.4056,                 2.7928,              0.0016601,              0.0016601,              0.0016601
                    106,                 1.0301,                0.64527,                 1.1195,                0.54111,                  0.283,                0.30218,                0.14141,                 2.4073,                 2.1829,                 1.9489,              0.0016568,              0.0016568,              0.0016568
                    107,                 1.0258,                0.64241,                 1.1082,                0.57651,                0.29773,                0.31998,                0.12891,                 2.5416,                  1.882,                 2.0234,              0.0016535,              0.0016535,              0.0016535
                    108,                  1.037,                  0.645,                 1.1179,                0.44677,                0.23945,                0.22446,                0.08719,                 2.8604,                 2.5887,                 2.2393,              0.0016502,              0.0016502,              0.0016502
                    109,                 1.0569,                0.64614,                  1.115,                0.10006,                0.08349,                 0.0295,                0.01067,                 3.1562,                 4.3491,                 2.5486,              0.0016469,              0.0016469,              0.0016469
                    110,                 1.0061,                0.62934,                 1.1091,                0.43863,                 0.1768,                0.17648,                0.08811,                 2.6295,                 2.8391,                 2.2567,              0.0016436,              0.0016436,              0.0016436
                    111,                 1.0041,                0.62092,                 1.0998,                  0.388,                 0.1989,                0.19515,                0.09798,                 2.4941,                 2.9839,                 2.0896,              0.0016403,              0.0016403,              0.0016403
                    112,                 1.0629,                0.65286,                 1.1145,                0.59128,                0.33836,                0.36135,                0.14945,                 2.4025,                 1.8878,                 1.9603,               0.001637,               0.001637,               0.001637
                    113,                   1.05,                0.64131,                 1.1137,                0.57508,                0.35973,                0.38995,                0.17916,                 2.2416,                 1.6257,                  1.822,              0.0016337,              0.0016337,              0.0016337
                    114,                0.99471,                0.62209,                 1.0884,                0.47622,                0.07144,                0.09485,                0.03387,                 2.9911,                 4.8346,                 2.5663,              0.0016304,              0.0016304,              0.0016304
                    115,                0.98475,                0.61626,                 1.0914,                0.37547,                 0.1903,                0.18768,                0.07694,                 2.6442,                 2.9905,                 2.1392,              0.0016271,              0.0016271,              0.0016271
                    116,                 1.0118,                0.62697,                 1.1016,                0.54721,                0.32791,                0.34806,                0.15421,                 2.4607,                 1.7958,                 1.9434,              0.0016238,              0.0016238,              0.0016238
                    117,                  1.001,                0.61952,                 1.0874,                0.09964,                0.03023,                0.01627,                 0.0043,                 3.5009,                 5.2716,                 3.4159,              0.0016205,              0.0016205,              0.0016205
                    118,                0.97557,                0.60782,                 1.0875,                0.34805,                0.20258,                0.18383,                0.07535,                 2.7088,                 2.9095,                  2.299,              0.0016172,              0.0016172,              0.0016172
                    119,                0.98212,                0.61141,                 1.0798,                0.44625,                0.17618,                0.21133,                0.08562,                 2.6583,                 3.4182,                 2.1576,              0.0016139,              0.0016139,              0.0016139
                    120,                0.97689,                0.61505,                 1.0817,                 0.5431,                0.31123,                0.31945,                0.14083,                 2.3655,                 1.8762,                 1.9616,              0.0016106,              0.0016106,              0.0016106
                    121,                 0.9762,                 0.6133,                 1.0759,                0.59808,                0.34561,                0.35084,                0.14008,                 2.3984,                 1.8367,                  1.946,              0.0016073,              0.0016073,              0.0016073
                    122,                0.99975,                0.61912,                 1.0838,                 0.5603,                0.36648,                0.36053,                0.15408,                 2.2983,                 2.0237,                 1.9112,               0.001604,               0.001604,               0.001604
                    123,                0.98692,                0.61716,                 1.0948,                0.51735,                0.31676,                0.32993,                0.13007,                 2.4972,                   1.87,                  2.046,              0.0016007,              0.0016007,              0.0016007
                    124,                0.96403,                0.59321,                 1.0793,                0.30892,                0.10927,                 0.1002,                 0.0288,                 3.4623,                 3.6977,                 2.9071,              0.0015974,              0.0015974,              0.0015974
                    125,                0.94871,                0.58569,                 1.0723,                 0.1996,                0.06139,                0.05201,                 0.0108,                  3.609,                 4.0143,                 3.2504,              0.0015941,              0.0015941,              0.0015941
                    126,                0.96887,                0.59231,                 1.0698,                0.50908,                0.32228,                0.33177,                0.13777,                 2.4516,                 1.9968,                 1.9555,              0.0015908,              0.0015908,              0.0015908
                    127,                0.98521,                0.60704,                 1.0792,                0.57836,                0.26519,                0.30379,                0.13297,                 2.4467,                 2.2144,                 1.9708,              0.0015875,              0.0015875,              0.0015875
                    128,                0.97946,                 0.6088,                 1.0777,                0.35355,                0.10497,                0.09829,                0.03276,                 3.1798,                 4.0591,                 2.8816,              0.0015842,              0.0015842,              0.0015842
                    129,                0.95272,                0.58088,                 1.0688,                0.38484,                0.17311,                0.17574,                0.07505,                 2.7166,                  3.257,                  2.299,              0.0015809,              0.0015809,              0.0015809
                    130,                0.96256,                 0.5894,                 1.0738,                0.35774,                0.14426,                0.13867,                0.05616,                 2.9362,                  3.218,                 2.5225,              0.0015776,              0.0015776,              0.0015776
                    131,                0.97582,                0.58373,                 1.0725,                0.46778,                0.32904,                0.31397,                0.12969,                 2.3489,                 1.8295,                 2.0092,              0.0015743,              0.0015743,              0.0015743
                    132,                0.95904,                 0.5995,                 1.0686,                0.61777,                0.41682,                0.43834,                0.18982,                 2.1735,                  1.418,                 1.8101,               0.001571,               0.001571,               0.001571
                    133,                0.94514,                0.58331,                  1.064,                0.46981,                0.24187,                0.25235,                 0.1234,                 2.4008,                 2.4518,                 2.0175,              0.0015677,              0.0015677,              0.0015677
                    134,                0.96068,                0.58668,                 1.0776,                0.51105,                 0.3364,                0.34616,                0.16096,                 2.3102,                 1.7912,                  1.923,              0.0015644,              0.0015644,              0.0015644
                    135,                0.94131,                0.58513,                 1.0672,                0.56135,                0.33272,                0.35782,                0.16027,                   2.35,                  1.714,                 1.9154,              0.0015611,              0.0015611,              0.0015611
                    136,                0.94875,                 0.5928,                 1.0747,                0.49743,                 0.3186,                0.32522,                0.14887,                 2.3982,                 2.0175,                 1.9626,              0.0015578,              0.0015578,              0.0015578
                    137,                0.92855,                0.57518,                 1.0563,                0.50522,                0.23204,                0.25317,                0.11115,                 2.5527,                 2.5031,                 2.0449,              0.0015545,              0.0015545,              0.0015545
                    138,                 0.9361,                0.56814,                  1.055,                0.03524,                0.01964,                0.00618,                0.00178,                 3.7811,                 5.5647,                 3.4155,              0.0015512,              0.0015512,              0.0015512
                    139,                0.93582,                0.58724,                 1.0646,                0.32595,                0.12676,                0.14972,                0.06428,                 2.8843,                 3.7374,                 2.3967,              0.0015479,              0.0015479,              0.0015479
                    140,                0.90973,                0.56606,                 1.0428,                0.52086,                0.34233,                 0.3498,                0.14457,                 2.3914,                 1.8192,                  1.929,              0.0015446,              0.0015446,              0.0015446
                    141,                0.94401,                0.58331,                 1.0665,                0.24222,                0.10927,                 0.0996,                0.03549,                 3.1402,                 4.0572,                 2.5959,              0.0015413,              0.0015413,              0.0015413
                    142,                0.93841,                0.58321,                 1.0529,                0.56927,                0.28668,                 0.2982,                0.10553,                 2.7715,                  2.233,                 2.2635,               0.001538,               0.001538,               0.001538
                    143,                0.91589,                0.56404,                 1.0505,                0.57832,                0.34807,                0.37219,                 0.1625,                  2.304,                 1.7028,                 1.8985,              0.0015347,              0.0015347,              0.0015347
                    144,                0.92418,                0.57311,                 1.0526,                0.28622,                  0.124,                0.08924,                0.03118,                 3.1504,                 3.7517,                 2.6931,              0.0015314,              0.0015314,              0.0015314
                    145,                0.92722,                 0.5712,                 1.0543,                0.60797,                0.37937,                0.41104,                0.18811,                 2.2652,                   1.64,                 1.8137,              0.0015281,              0.0015281,              0.0015281
                    146,                0.94759,                0.57877,                 1.0584,                0.51461,                0.34039,                0.33434,                0.14877,                 2.4023,                 1.8832,                 1.9994,              0.0015248,              0.0015248,              0.0015248
                    147,                0.95058,                0.56706,                  1.051,                0.61283,                0.36146,                0.39333,                0.16742,                 2.4094,                 1.7623,                 1.9899,              0.0015215,              0.0015215,              0.0015215
