                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    135,                 0.8796,                0.53803,                 1.0262,                0.71504,                0.49171,                0.57035,                0.28315,                 1.8148,                 1.0752,                 1.4674,              0.0015611,              0.0015611,              0.0015611
                    136,                0.85624,                0.53829,                 1.0238,                0.68726,                0.51872,                0.57479,                0.29366,                 1.8001,                 1.0664,                  1.481,              0.0015578,              0.0015578,              0.0015578
                    137,                0.86457,                0.53916,                 1.0183,                0.68477,                0.51443,                0.57086,                0.28787,                 1.7992,                 1.0877,                 1.4748,              0.0015545,              0.0015545,              0.0015545
                    138,                0.87403,                0.52914,                 1.0195,                0.49908,                0.31553,                0.33267,                0.13818,                 2.3913,                  1.702,                 1.9602,              0.0015512,              0.0015512,              0.0015512
                    139,                0.85474,                0.52816,                 1.0225,                 0.5123,                0.38244,                0.38435,                0.18368,                 2.1801,                 1.5142,                 1.8182,              0.0015479,              0.0015479,              0.0015479
                    140,                0.82767,                0.51497,                 1.0015,                0.63216,                 0.4431,                0.49224,                0.22887,                 1.9969,                 1.3381,                 1.5926,              0.0015446,              0.0015446,              0.0015446
                    141,                0.88143,                 0.5411,                 1.0255,                0.57819,                0.44629,                0.46571,                0.20556,                 2.1151,                 1.4611,                  1.703,              0.0015413,              0.0015413,              0.0015413
                    142,                 0.8406,                0.52454,                 1.0073,                0.61282,                0.43585,                0.45312,                0.21571,                 2.0023,                 1.4465,                 1.6223,               0.001538,               0.001538,               0.001538
                    143,                0.84227,                0.51322,                 1.0115,                0.65741,                0.46961,                0.52674,                0.26623,                 1.8232,                 1.1399,                 1.4767,              0.0015347,              0.0015347,              0.0015347
                    144,                0.81604,                0.50923,                 1.0005,                0.70273,                0.52097,                0.58424,                0.29826,                 1.7808,                  1.043,                 1.4503,              0.0015314,              0.0015314,              0.0015314
                    145,                0.83164,                0.51442,                  1.005,                0.71176,                0.47637,                 0.5644,                0.27281,                 1.8556,                 1.1928,                 1.4946,              0.0015281,              0.0015281,              0.0015281
