                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                 1.1594,                0.78158,                 1.1685,                  2e-05,                0.00123,                  1e-05,                  1e-05,                 4.4951,                 7.0898,                 2.3889,              0.0016997,              0.0016997,              0.0016997
                     94,                 1.1808,                0.80289,                 1.1777,                  4e-05,                0.00184,                  2e-05,                  1e-05,                 4.5479,                 7.5749,                 2.7488,              0.0016964,              0.0016964,              0.0016964
                     95,                 1.1555,                0.76763,                 1.1711,                  4e-05,                0.00184,                  2e-05,                  1e-05,                 4.4233,                 7.1916,                 2.5434,              0.0016931,              0.0016931,              0.0016931
                     96,                 1.1436,                0.76435,                 1.1829,                  4e-05,                0.00184,                  2e-05,                  1e-05,                  4.737,                 6.6674,                 2.7151,              0.0016898,              0.0016898,              0.0016898
                     97,                 1.1666,                0.79222,                  1.171,                  4e-05,                0.00184,                  2e-05,                  1e-05,                 4.3596,                 7.6382,                 3.1383,              0.0016865,              0.0016865,              0.0016865
                     98,                 1.1446,                0.76338,                 1.1765,                  4e-05,                0.00184,                  2e-05,                  1e-05,                 4.3178,                  7.409,                 2.7074,              0.0016832,              0.0016832,              0.0016832
                     99,                 1.1666,                0.78194,                 1.1744,                0.00356,                0.00552,                0.00233,                0.00135,                 4.1493,                 6.9014,                 3.4479,              0.0016799,              0.0016799,              0.0016799
                    100,                 1.1369,                0.76494,                 1.1657,                0.00356,                0.00552,                0.00233,                0.00135,                 4.0776,                 7.2904,                 3.1573,              0.0016766,              0.0016766,              0.0016766
                    101,                 1.1394,                0.77507,                 1.1676,                0.01694,                0.00246,                0.00517,                 0.0051,                 4.5624,                 6.2436,                 2.9671,              0.0016733,              0.0016733,              0.0016733
                    102,                 1.1438,                0.78957,                 1.1819,                0.01694,                0.00246,                0.00517,                 0.0051,                 4.7874,                 6.3622,                 3.7382,                0.00167,                0.00167,                0.00167
                    103,                 1.1134,                 0.7406,                 1.1533,                0.01694,                0.00246,                0.00517,                 0.0051,                  4.718,                 6.7605,                 2.9749,              0.0016667,              0.0016667,              0.0016667
                    104,                 1.1451,                 0.7669,                 1.1527,                 0.0561,                0.00061,                 0.0006,                0.00029,                 4.3551,                 7.2508,                 2.7146,              0.0016634,              0.0016634,              0.0016634
                    105,                 1.1089,                0.73955,                 1.1504,                0.02936,                0.02026,                 0.0213,                 0.0084,                  3.377,                 7.3218,                 3.2849,              0.0016601,              0.0016601,              0.0016601
                    106,                 1.1162,                0.74739,                 1.1621,                0.04154,                0.07428,                0.04069,                 0.0172,                 3.2291,                 5.9506,                 2.6815,              0.0016568,              0.0016568,              0.0016568
                    107,                 1.1177,                0.75612,                 1.1522,                 0.0007,                0.00061,                0.00035,                0.00011,                  4.026,                 7.4301,                 4.0016,              0.0016535,              0.0016535,              0.0016535
                    108,                 1.1412,                0.77983,                 1.1654,                0.26221,                0.02885,                0.02809,                0.00854,                   3.47,                 5.2159,                 2.7989,              0.0016502,              0.0016502,              0.0016502
                    109,                 1.1399,                0.74419,                 1.1562,                0.00815,                0.00184,                0.00571,                0.00214,                 4.7087,                 7.2816,                 3.2272,              0.0016469,              0.0016469,              0.0016469
                    110,                 1.1024,                0.73154,                 1.1521,                  3e-05,                0.00184,                  2e-05,                      0,                  4.831,                 7.2885,                 2.6139,              0.0016436,              0.0016436,              0.0016436
                    111,                 1.1024,                0.70955,                 1.1403,                0.00146,                0.01044,                0.00323,                0.00189,                  4.302,                 6.5608,                 3.1823,              0.0016403,              0.0016403,              0.0016403
                    112,                 1.1716,                0.74927,                 1.1647,                 0.0036,                0.00246,                0.00181,                0.00077,                 3.8615,                 7.6866,                 3.1325,               0.001637,               0.001637,               0.001637
                    113,                 1.1402,                0.74648,                 1.1617,                0.13901,                0.02271,                0.01951,                0.00707,                 3.7479,                 6.7429,                 3.6793,              0.0016337,              0.0016337,              0.0016337
                    114,                 1.1027,                0.73915,                 1.1383,                0.13901,                0.02271,                0.01951,                0.00707,                 4.8322,                 7.2572,                 2.8839,              0.0016304,              0.0016304,              0.0016304
                    115,                 1.1012,                0.72849,                 1.1444,                0.00028,                0.00491,                0.00014,                  5e-05,                 4.7012,                  6.471,                 2.8927,              0.0016271,              0.0016271,              0.0016271
                    116,                 1.1094,                0.72899,                 1.1468,                0.00631,                0.00123,                0.00322,                0.00129,                 3.7616,                  7.516,                 3.3563,              0.0016238,              0.0016238,              0.0016238
                    117,                 1.0855,                0.71655,                 1.1229,                  1e-05,                0.00061,                  1e-05,                      0,                 4.6379,                  7.026,                 2.6225,              0.0016205,              0.0016205,              0.0016205
                    118,                  1.069,                 0.7198,                 1.1251,                  2e-05,                0.00061,                  1e-05,                      0,                 4.5503,                 6.7737,                 2.7733,              0.0016172,              0.0016172,              0.0016172
                    119,                 1.0763,                0.71263,                 1.1175,                0.00522,                0.00859,                0.00511,                0.00323,                  3.798,                 6.9387,                 2.6945,              0.0016139,              0.0016139,              0.0016139
                    120,                 1.0743,                0.71116,                 1.1287,                0.00522,                0.00859,                0.00511,                0.00323,                 4.2011,                 7.2487,                 2.8548,              0.0016106,              0.0016106,              0.0016106
                    121,                 1.0757,                0.71689,                 1.1264,                0.01448,                0.00184,                0.00052,                0.00026,                  4.161,                 6.8788,                 2.9447,              0.0016073,              0.0016073,              0.0016073
                    122,                 1.0906,                0.72305,                 1.1292,                0.08322,                0.07244,                0.05138,                0.01856,                 3.1886,                 6.0258,                 2.5697,               0.001604,               0.001604,               0.001604
                    123,                 1.0762,                0.70822,                 1.1345,                 0.0603,                0.01351,                0.00721,                 0.0058,                 3.9681,                 5.4862,                 4.3488,              0.0016007,              0.0016007,              0.0016007
                    124,                 1.0581,                0.69786,                 1.1246,                0.15186,                0.01473,                0.00881,                0.00352,                 4.0661,                 6.4603,                  3.182,              0.0015974,              0.0015974,              0.0015974
                    125,                 1.0662,                0.69006,                  1.122,                  2e-05,                0.00123,                  1e-05,                      0,                 4.8035,                 8.1126,                 2.8985,              0.0015941,              0.0015941,              0.0015941
                    126,                 1.0627,                 0.6959,                 1.1183,                0.00032,                0.00061,                  4e-05,                  1e-05,                 5.3169,                 37.219,                 4.1356,              0.0015908,              0.0015908,              0.0015908
                    127,                 1.0974,                0.70687,                 1.1277,                0.00032,                0.00061,                  4e-05,                  1e-05,                 4.5752,                  5.924,                 2.5036,              0.0015875,              0.0015875,              0.0015875
                    128,                 1.0615,                0.69701,                 1.1193,                  1e-05,                0.00061,                  1e-05,                      0,                 4.6202,                 6.7606,                 2.5534,              0.0015842,              0.0015842,              0.0015842
