                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1914,                 0.8181,                 1.1829,                 0.3815,                0.38306,                0.33033,                0.13579,                 2.2441,                  1.691,                 1.7419,              0.0018911,              0.0018911,              0.0018911
                     36,                 1.1996,                0.81496,                 1.1906,                0.62194,                0.41203,                0.47797,                0.19981,                 2.1155,                 1.3942,                 1.6253,              0.0018878,              0.0018878,              0.0018878
                     37,                 1.1509,                 0.8037,                 1.1744,                 0.6603,                0.45702,                0.49842,                0.20482,                 2.1695,                  1.323,                 1.6622,              0.0018845,              0.0018845,              0.0018845
                     38,                 1.1787,                0.79608,                 1.1778,                0.45502,                0.36341,                0.35612,                0.16203,                 1.9933,                 1.7727,                 1.5801,              0.0018812,              0.0018812,              0.0018812
                     39,                 1.2262,                0.80357,                 1.2124,                0.39182,                0.34131,                0.26341,                0.09363,                 2.3601,                 2.1223,                 1.8416,              0.0018779,              0.0018779,              0.0018779
                     40,                 1.1998,                 0.8091,                 1.1946,                0.61232,                 0.4469,                0.48775,                0.16981,                 2.3687,                 1.4588,                 1.7373,              0.0018746,              0.0018746,              0.0018746
                     41,                 1.1189,                0.77762,                 1.1651,                0.53475,                0.45611,                0.45908,                0.20317,                  2.032,                 1.4535,                 1.5912,              0.0018713,              0.0018713,              0.0018713
                     42,                 1.1335,                0.76272,                 1.1607,                0.52568,                0.40086,                0.39914,                0.17153,                 2.1385,                 1.4837,                  1.696,               0.001868,               0.001868,               0.001868
                     43,                 1.2011,                0.80217,                 1.1952,                0.54925,                0.39122,                0.39995,                0.13434,                 2.4897,                 1.5713,                 1.8831,              0.0018647,              0.0018647,              0.0018647
                     44,                  1.127,                0.75648,                 1.1566,                0.30021,                0.33947,                 0.2281,                0.09282,                 2.2713,                 2.2315,                 1.8099,              0.0018614,              0.0018614,              0.0018614
                     45,                 1.1247,                0.74509,                 1.1601,                0.61741,                0.46532,                0.51161,                0.21133,                 2.1542,                 1.2808,                 1.6561,              0.0018581,              0.0018581,              0.0018581
                     46,                 1.1455,                0.78494,                 1.1667,                0.44535,                0.36672,                0.34704,                0.10849,                 2.6747,                 1.7215,                 2.0457,              0.0018548,              0.0018548,              0.0018548
                     47,                 1.1789,                 0.7848,                  1.184,                 0.4813,                0.38367,                0.37234,                0.09895,                 2.7638,                 1.6475,                 2.0789,              0.0018515,              0.0018515,              0.0018515
                     48,                 1.1447,                 0.7656,                 1.1638,                0.60485,                0.45979,                0.51148,                    0.2,                 2.2362,                 1.3384,                 1.6796,              0.0018482,              0.0018482,              0.0018482
                     49,                 1.1144,                0.72092,                 1.1321,                0.71547,                0.45856,                0.54146,                0.22938,                  2.056,                 1.2381,                 1.5858,              0.0018449,              0.0018449,              0.0018449
                     50,                  1.124,                0.73851,                 1.1558,                0.58946,                0.43892,                0.45026,                 0.1568,                 2.3551,                 1.5222,                 1.8118,              0.0018416,              0.0018416,              0.0018416
                     51,                 1.0779,                0.71827,                 1.1298,                0.50298,                0.41375,                0.40344,                0.17928,                 2.1142,                 1.6456,                 1.6592,              0.0018383,              0.0018383,              0.0018383
                     52,                 1.1015,                 0.7299,                 1.1354,                 0.6515,                 0.4579,                0.51301,                0.22191,                 2.0116,                 1.3202,                 1.5256,               0.001835,               0.001835,               0.001835
                     53,                 1.1112,                0.72665,                 1.1428,                0.58674,                0.48066,                0.49529,                0.22082,                  2.052,                  1.375,                 1.5683,              0.0018317,              0.0018317,              0.0018317
                     54,                 1.0973,                0.71063,                 1.1356,                0.49966,                0.34929,                0.35455,                0.12095,                 2.4496,                 1.7572,                 1.8522,              0.0018284,              0.0018284,              0.0018284
                     55,                 1.0868,                0.70894,                 1.1178,                0.54585,                 0.3628,                0.41217,                0.17663,                 2.1903,                 1.4584,                 1.6761,              0.0018251,              0.0018251,              0.0018251
                     56,                 1.0433,                0.70875,                 1.1139,                0.62617,                0.47084,                0.51284,                 0.2304,                  1.979,                 1.3519,                 1.5039,              0.0018218,              0.0018218,              0.0018218
                     57,                  1.112,                0.73269,                  1.152,                0.62478,                0.39411,                0.43022,                0.17696,                 2.3603,                 1.6105,                 1.7679,              0.0018185,              0.0018185,              0.0018185
                     58,                 1.0716,                0.70968,                 1.1227,                0.60839,                0.34561,                0.40931,                0.17564,                 2.2268,                 1.6058,                 1.7582,              0.0018152,              0.0018152,              0.0018152
                     59,                 1.0893,                0.70268,                 1.1247,                0.59345,                0.42112,                0.44838,                0.19875,                 2.0524,                 1.4528,                 1.5899,              0.0018119,              0.0018119,              0.0018119
                     60,                 1.0849,                  0.707,                 1.1191,                0.58657,                0.45058,                 0.4721,                0.19598,                 2.1226,                 1.4075,                 1.6157,              0.0018086,              0.0018086,              0.0018086
                     61,                 1.1045,                0.72674,                 1.1439,                0.52536,                0.44076,                0.42875,                0.15662,                 2.3932,                 1.5457,                 1.8033,              0.0018053,              0.0018053,              0.0018053
                     62,                 1.0663,                0.70846,                 1.1197,                0.64294,                0.47514,                0.53075,                0.25351,                 1.8955,                 1.2482,                 1.4691,               0.001802,               0.001802,               0.001802
                     63,                 1.0388,                0.67373,                 1.1083,                0.42522,                0.31185,                0.31143,                0.11994,                  2.497,                 1.7472,                 1.9106,              0.0017987,              0.0017987,              0.0017987
                     64,                 1.0957,                0.71143,                 1.1353,                0.54047,                0.39104,                0.41208,                 0.1561,                 2.4065,                 1.6702,                 1.7491,              0.0017954,              0.0017954,              0.0017954
                     65,                 1.0677,                0.70055,                 1.1108,                0.54375,                 0.4512,                 0.4277,                0.19766,                 2.0156,                 1.4103,                 1.5356,              0.0017921,              0.0017921,              0.0017921
                     66,                 1.0509,                0.67744,                 1.1095,                0.65619,                0.45856,                0.51645,                0.21541,                 2.1424,                 1.2992,                 1.6266,              0.0017888,              0.0017888,              0.0017888
                     67,                 1.0495,                0.66849,                  1.102,                0.65123,                0.51121,                0.56292,                0.24974,                 1.9252,                  1.212,                 1.5128,              0.0017855,              0.0017855,              0.0017855
                     68,                 1.0155,                 0.6571,                 1.1057,                0.65018,                0.43769,                0.51301,                0.22005,                 2.0402,                 1.3165,                 1.5402,              0.0017822,              0.0017822,              0.0017822
                     69,                 1.0058,                0.63928,                 1.0888,                0.63652,                0.44444,                0.49846,                0.23062,                 1.9588,                 1.3502,                 1.5884,              0.0017789,              0.0017789,              0.0017789
                     70,                 1.0622,                0.66216,                 1.1156,                0.64244,                0.44813,                0.47579,                0.18682,                 2.1498,                 1.4481,                 1.6457,              0.0017756,              0.0017756,              0.0017756
                     71,                 1.0344,                0.66273,                 1.1094,                0.65152,                0.41314,                0.50596,                0.22596,                 2.0804,                 1.2964,                 1.5652,              0.0017723,              0.0017723,              0.0017723
                     72,                 1.0302,                0.66431,                 1.1004,                0.61352,                0.45734,                0.49378,                0.22724,                 1.9677,                 1.3774,                 1.5261,               0.001769,               0.001769,               0.001769
                     73,                 1.0324,                0.65996,                 1.1008,                 0.6595,                0.50522,                0.53156,                0.23551,                 2.0266,                 1.2812,                 1.5529,              0.0017657,              0.0017657,              0.0017657
                     74,                 1.0352,                0.66529,                 1.0975,                 0.6259,                0.48168,                0.53418,                0.24648,                 1.9756,                  1.299,                 1.5381,              0.0017624,              0.0017624,              0.0017624
                     75,                  1.038,                0.65519,                 1.0992,                0.50736,                0.47986,                0.46066,                0.19549,                 2.0848,                 1.4236,                 1.6062,              0.0017591,              0.0017591,              0.0017591
                     76,                 1.0307,                0.63456,                 1.0895,                0.66538,                0.49724,                0.54178,                0.21636,                 2.1938,                 1.2551,                 1.6531,              0.0017558,              0.0017558,              0.0017558
                     77,                 1.0435,                0.64218,                 1.1023,                0.58602,                 0.4868,                0.50233,                 0.2257,                 1.9916,                 1.2627,                 1.5557,              0.0017525,              0.0017525,              0.0017525
