epoch;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
45;1,0267;0,6898;1,1319;0,68243;0,6092;0,6245;0,36174;1,292;1,2455;1,1716;0,0018581;0,0018581;0,0018581
46;1,0173;0,6848;1,1301;0,7049;0,67566;0,69958;0,39932;1,2584;0,98433;1,1329;0,0018548;0,0018548;0,0018548
47;0,9913;0,67065;1,1278;0,6912;0,6405;0,66218;0,35817;1,3999;0,98192;1,1992;0,0018515;0,0018515;0,0018515
48;0,99412;0,69296;1,1286;0,65857;0,68224;0,6984;0,38665;1,3101;0,91501;1,192;0,0018482;0,0018482;0,0018482
49;1,0044;0,6892;1,1291;0,49057;0,52274;0,50281;0,27935;1,3884;2,5602;1,1988;0,0018449;0,0018449;0,0018449
50;1,0005;0,67883;1,1283;0,63318;0,66231;0,6451;0,35378;1,3404;0,9806;1,1933;0,0018416;0,0018416;0,0018416
51;0,98475;0,66468;1,1261;0,70049;0,61495;0,6604;0,35699;1,4234;1,3491;1,2015;0,0018383;0,0018383;0,0018383
52;0,97236;0,64854;1,1113;0,68474;0,62181;0,65733;0,37064;1,3155;1,0335;1,1546;0,001835;0,001835;0,001835
53;0,95602;0,64553;1,1023;0,73037;0,64424;0,69001;0,38276;1,3404;0,91974;1,1556;0,0018317;0,0018317;0,0018317
54;0,98325;0,6532;1,1237;0,77162;0,64548;0,71604;0,40958;1,2859;0,86846;1,1461;0,0018284;0,0018284;0,0018284
55;0,98726;0,66432;1,1213;0,70861;0,61308;0,65681;0,37341;1,333;1,1837;1,1944;0,0018251;0,0018251;0,0018251
56;0,97047;0,65791;1,1118;0,73483;0,62329;0,68;0,38784;1,3269;0,9173;1,1592;0,0018218;0,0018218;0,0018218
57;0,95219;0,64084;1,1056;0,7211;0,63427;0,68562;0,37598;1,4089;0,92149;1,1881;0,0018185;0,0018185;0,0018185
58;0,95556;0,64755;1,1004;0,64026;0,57886;0,61255;0,30502;1,5066;1,1248;1,2185;0,0018152;0,0018152;0,0018152
59;0,94628;0,64158;1,1038;0,66061;0,61487;0,62951;0,34091;1,4048;1,1144;1,2151;0,0018119;0,0018119;0,0018119
60;0,94711;0,63541;1,1049;0,71816;0,62056;0,66405;0,38277;1,3183;1,019;1,1514;0,0018086;0,0018086;0,0018086
61;0,94946;0,63369;1,098;0,7452;0,62243;0,69364;0,36904;1,4244;0,9199;1,1824;0,0018053;0,0018053;0,0018053
62;0,94799;0,63703;1,0975;0,71087;0,65857;0,70221;0,37923;1,3691;0,99806;1,1493;0,001802;0,001802;0,001802
63;0,92139;0,62385;1,0832;0,77604;0,66604;0,74757;0,42958;1,2722;0,97011;1,1276;0,0017987;0,0017987;0,0017987
64;0,94419;0,63681;1,1075;0,74298;0,64481;0,69543;0,40076;1,3188;0,91536;1,1514;0,0017954;0,0017954;0,0017954
65;0,91297;0,62244;1,0897;0,58818;0,6;0,57318;0,31999;1,3896;2,4378;1,1935;0,0017921;0,0017921;0,0017921
66;0,95243;0,63548;1,0975;0,68958;0,65189;0,68646;0,39815;1,237;0,96162;1,1146;0,0017888;0,0017888;0,0017888
67;0,93004;0,60762;1,089;0,72512;0,65171;0,71005;0,41151;1,254;0,87856;1,1067;0,0017855;0,0017855;0,0017855
68;0,90696;0,59894;1,072;0,24516;0,31264;0,17722;0,08549;1,8815;3,8104;1,6466;0,0017822;0,0017822;0,0017822
69;0,91706;0,6177;1,0872;0,75207;0,65607;0,72411;0,39038;1,3992;0,86487;1,1772;0,0017789;0,0017789;0,0017789
70;0,89419;0,60055;1,0691;0,79034;0,65764;0,72925;0,40761;1,3577;0,81454;1,1505;0,0017756;0,0017756;0,0017756
71;0,90282;0,58369;1,07;0,74324;0,64566;0,70868;0,37397;1,4935;0,91005;1,2004;0,0017723;0,0017723;0,0017723
72;0,91928;0,61534;1,0957;0,74427;0,63286;0,68914;0,36693;1,4326;0,9485;1,1838;0,001769;0,001769;0,001769
73;0,91819;0,60404;1,0899;0,72743;0,65794;0,69233;0,3795;1,3686;0,93222;1,1632;0,0017657;0,0017657;0,0017657
74;0,89128;0,59709;1,0666;0,74729;0,66231;0,71505;0,36056;1,4853;0,96865;1,2087;0,0017624;0,0017624;0,0017624
75;0,90829;0,60543;1,0838;0,71742;0,62492;0,67588;0,36592;1,3343;0,95632;1,1682;0,0017591;0,0017591;0,0017591
76;0,906;0,59458;1,0827;0,71377;0,66808;0,70556;0,38407;1,3905;0,88573;1,1687;0,0017558;0,0017558;0,0017558
77;0,92406;0,59338;1,089;0,7786;0,67352;0,71562;0,41222;1,2806;0,92419;1,1353;0,0017525;0,0017525;0,0017525
78;0,90649;0,59037;1,076;0,73579;0,67496;0,72558;0,42207;1,2703;0,90232;1,1232;0,0017492;0,0017492;0,0017492
79;0,90847;0,6001;1,0784;0,76439;0,6711;0,73529;0,43156;1,2507;0,8189;1,0986;0,0017459;0,0017459;0,0017459
80;0,87523;0,57665;1,0612;0,73051;0,6785;0,70889;0,40427;1,3201;0,90553;1,1453;0,0017426;0,0017426;0,0017426
81;0,89403;0,59417;1,0853;0,7408;0,64798;0,70753;0,40654;1,3058;0,88291;1,1381;0,0017393;0,0017393;0,0017393
82;0,8857;0,58197;1,0688;0,71414;0,63038;0,67892;0,37279;1,3983;0,944;1,2136;0,001736;0,001736;0,001736
83;0,91491;0,58216;1,0708;0,72673;0,64548;0,69868;0,39167;1,3382;1,0705;1,1245;0,0017327;0,0017327;0,0017327
84;0,88144;0,58635;1,0712;0,7773;0,67227;0,72648;0,41394;1,2849;0,85228;1,1111;0,0017294;0,0017294;0,0017294
85;0,87975;0,59686;1,0785;0,77939;0,6567;0,70882;0,40768;1,266;0,84015;1,1255;0,0017261;0,0017261;0,0017261
86;0,88708;0,585;1,0699;0,75563;0,65607;0,7075;0,41064;1,2662;0,83828;1,1446;0,0017228;0,0017228;0,0017228
87;0,87957;0,58061;1,0608;0,66276;0,67223;0,68026;0,38618;1,3216;1,1752;1,1552;0,0017195;0,0017195;0,0017195
88;0,88289;0,5642;1,0696;0,76785;0,68474;0,74658;0,43915;1,2212;0,81172;1,1132;0,0017162;0,0017162;0,0017162
89;0,85463;0,55266;1,0561;0,69696;0,71153;0,7247;0,41802;1,2741;0,94081;1,1151;0,0017129;0,0017129;0,0017129
90;0,82537;0,53978;1,0354;0,78355;0,67439;0,73219;0,43349;1,262;0,78833;1,118;0,0017096;0,0017096;0,0017096
91;0,84588;0,54923;1,0404;0,73947;0,69146;0,71532;0,40561;1,3252;0,84863;1,1587;0,0017063;0,0017063;0,0017063
92;0,85852;0,55642;1,0502;0,69144;0,63245;0,65536;0,37784;1,3111;1,2375;1,1969;0,001703;0,001703;0,001703
93;0,85643;0,55202;1,0522;0,7514;0,67726;0,71359;0,39766;1,3539;0,84374;1,1657;0,0016997;0,0016997;0,0016997
94;0,86674;0,56461;1,0579;0,75838;0,681;0,73738;0,42883;1,2519;0,92046;1,1319;0,0016964;0,0016964;0,0016964
95;0,86101;0,56779;1,0563;0,70035;0,64112;0,67374;0,38531;1,3138;1,1226;1,1467;0,0016931;0,0016931;0,0016931
96;0,84409;0,54808;1,0532;0,71765;0,65563;0,68496;0,39961;1,242;0,87704;1,1238;0,0016898;0,0016898;0,0016898
97;0,84877;0,54579;1,0523;0,77088;0,66231;0,72913;0,41478;1,3147;0,80876;1,134;0,0016865;0,0016865;0,0016865
98;0,86098;0,55393;1,0631;0,68884;0,55202;0,60046;0,31609;1,4436;2,0119;1,2131;0,0016832;0,0016832;0,0016832
99;0,8326;0,54905;1,0539;0,76637;0,63988;0,69451;0,40933;1,2643;0,87134;1,1275;0,0016799;0,0016799;0,0016799
100;0,86694;0,57028;1,0574;0,70234;0,67185;0,6987;0,39432;1,2656;1,0402;1,109;0,0016766;0,0016766;0,0016766
101;0,83357;0,5377;1,0436;0,75488;0,66772;0,72569;0,42221;1,2548;0,85698;1,1221;0,0016733;0,0016733;0,0016733
102;0,84998;0,55291;1,0498;0,5798;0,61931;0,59805;0,32906;1,4543;1,8472;1,1956;0,00167;0,00167;0,00167
103;0,88111;0,56374;1,0656;0,74996;0,6648;0,72034;0,37512;1,4885;1,0614;1,1939;0,0016667;0,0016667;0,0016667
104;0,83179;0,53771;1,0356;0,77543;0,66729;0,72359;0,42561;1,2893;0,82627;1,1349;0,0016634;0,0016634;0,0016634
105;0,8446;0,53318;1,0454;0,73847;0,68723;0,71587;0,41702;1,2909;0,8214;1,137;0,0016601;0,0016601;0,0016601
106;0,83963;0,547;1,0434;0,70437;0,68536;0,68949;0,40379;1,2557;0,87994;1,1388;0,0016568;0,0016568;0,0016568
107;0,82338;0,53197;1,0342;0,69314;0,63551;0,66327;0,37526;1,3345;0,9373;1,1559;0,0016535;0,0016535;0,0016535
108;0,8127;0,54654;1,0348;0,70605;0,68242;0,71969;0,42505;1,25;0,84614;1,1267;0,0016502;0,0016502;0,0016502
109;0,81526;0,54284;1,0272;0,79327;0,67897;0,73418;0,43846;1,239;0,80784;1,1276;0,0016469;0,0016469;0,0016469
